timestamp,return
2000-01-03,1.256436422759174
2000-01-04,-0.15387943705934057
2000-01-05,1.3023832965435829
2000-01-06,-0.3264251652141919
2000-01-07,-0.2924465734046355
2000-01-10,0.9400262480026168
2000-01-11,0.3715086860641784
2000-01-12,0.24883223595264778
2000-01-13,0.47834394644780814
2000-01-14,0.333549541461996
2000-01-17,0.3258714769442021
2000-01-18,-0.37254226871784685
2000-01-19,0.4187177389611217
2000-01-20,0.517188912402543
2000-01-21,-0.04161266133758738
2000-01-24,-0.7089644214183763
2000-01-25,-0.7612228237967803
2000-01-26,-0.043882213690543716
2000-01-27,0.05961110247605417
2000-01-28,-0.2074675468133439
2000-01-31,1.0338580681896639
2000-02-01,-0.5905952333345357
2000-02-02,-1.4795157049405538
2000-02-03,-0.21060892931182157
2000-02-04,-0.4880922489769148
2000-02-07,0.9193933647199216
2000-02-08,-0.032489509023853266
2000-02-09,0.0005641963243400827
2000-02-10,-0.21612163260180953
2000-02-11,1.5709216932123329
2000-02-14,0.44627350658569426
2000-02-15,-0.4709368540803682
2000-02-16,-0.7143078056048443
2000-02-17,0.18497756918270256
2000-02-18,0.00785757270741452
2000-02-21,-0.17772339807650706
2000-02-22,-0.4913146792016376
2000-02-23,-1.196983037092448
2000-02-24,-0.530046591454752
2000-02-25,-0.02491953723173206
2000-02-28,0.5905068477094653
2000-02-29,0.9957405637018988
2000-03-01,0.7927778549891311
2000-03-02,0.11060296175254451
2000-03-03,-0.7344120499269813
2000-03-06,-0.7210306977709345
2000-03-07,-0.5526674447903283
2000-03-08,-0.4445886346688143
2000-03-09,0.2432783303696761
2000-03-10,-0.7118401496210395
2000-03-13,0.6757393456383057
2000-03-14,0.7870308427153009
2000-03-15,-0.8328361103197047
2000-03-16,1.5514162385878139
2000-03-17,-0.44778528793712485
2000-03-20,0.08285816266405589
2000-03-21,0.9178148998334476
2000-03-22,-1.056893126241617
2000-03-23,-0.40737932107692043
2000-03-24,-0.31319729337196045
2000-03-27,-0.13714347690822645
2000-03-28,-0.5476401951904487
2000-03-29,-0.28237665897833675
2000-03-30,-0.025623084808406752
2000-03-31,0.688741907708442
2000-04-03,0.7521224984807041
2000-04-04,-0.8679921112144106
2000-04-05,-0.3105875054671029
2000-04-06,0.48041855882253676
2000-04-07,-0.35346067192025815
2000-04-10,-0.5683418208929599
2000-04-11,0.438225743156803
2000-04-12,-0.445486979974913
2000-04-13,0.7750274992802946
2000-04-14,0.14502024371200448
2000-04-17,0.5432739060473493
2000-04-18,0.6872263137676147
2000-04-19,0.08835087209926042
2000-04-20,-0.12222272954707569
2000-04-21,0.293984459460532
2000-04-24,-1.1024439386972527
2000-04-25,-0.4230385813010226
2000-04-26,0.45911505213670467
2000-04-27,-0.8305152442511738
2000-04-28,0.6273041928479499
2000-05-01,1.6907248712502887
2000-05-02,-0.2892387249565029
2000-05-03,1.5324691551309906
2000-05-04,0.7112539975999491
2000-05-05,1.218559646434043
2000-05-08,-1.8844777670986335
2000-05-09,-0.37489843304412634
2000-05-10,-0.47362896666049764
2000-05-11,0.6410224734339259
2000-05-12,1.3576684057023518
2000-05-15,0.8752155021743604
2000-05-16,-0.4268094563340016
2000-05-17,0.0680992048468893
2000-05-18,-1.1056453613130743
2000-05-19,0.2832810215341157
2000-05-22,-0.5740799079849209
2000-05-23,-1.2340422255911152
2000-05-24,-0.39585329792008656
2000-05-25,-0.9862045960888497
2000-05-26,-1.4573788502694829
2000-05-29,-0.7569813567263978
2000-05-30,-0.8103137405190598
2000-05-31,0.19277323638480617
2000-06-01,-0.27129804090180554
2000-06-02,1.058440332314902
2000-06-05,1.329698058786241
2000-06-06,1.673891111588422
2000-06-07,1.0114284192223313
2000-06-08,1.3326576100278875
2000-06-09,0.16834135264488786
2000-06-12,1.1017644056555265
2000-06-13,-0.3997793375277132
2000-06-14,-0.9029581662840507
2000-06-15,-0.8914046117464561
2000-06-16,0.4203364261622001
2000-06-19,0.6548513434801103
2000-06-20,-0.33523481649376785
2000-06-21,0.17285140674292887
2000-06-22,0.6761516617728712
2000-06-23,0.3160033989907296
2000-06-26,0.11606969466519151
2000-06-27,1.136856360755954
2000-06-28,-0.06720020185578061
2000-06-29,-0.3113131317187071
2000-06-30,-0.11702580844099957
2000-07-03,0.7694209546637127
2000-07-04,0.2597120609732331
2000-07-05,0.3221369852150861
2000-07-06,-0.011808145206960793
2000-07-07,0.274153497022924
2000-07-10,-0.46908345835612075
2000-07-11,0.3589275357820609
2000-07-12,0.4338169647342906
2000-07-13,-0.04209217094560825
2000-07-14,0.06080833456008751
2000-07-17,0.20446828571188122
2000-07-18,-0.0270713955422282
2000-07-19,-0.15489521540897783
2000-07-20,0.18431476117220802
2000-07-21,0.12997438582651735
2000-07-24,0.08072918904950191
2000-07-25,1.0276282733651374
2000-07-26,-0.29963220333338086
2000-07-27,-0.020862044363295425
2000-07-28,-0.5437887707099891
2000-07-31,0.06404480463045086
2000-08-01,-0.3340296513086391
2000-08-02,0.15335676325460654
2000-08-03,-0.054512715374929806
2000-08-04,-0.39574215024046694
2000-08-07,0.2718826379882515
2000-08-08,0.15766823182271283
2000-08-09,0.2107962643275391
2000-08-10,0.2690052859323091
2000-08-11,-0.1958696475356822
2000-08-14,-0.40043762547153317
2000-08-15,-0.32524054846418476
2000-08-16,-0.7201599092379776
2000-08-17,-0.29482076493498066
2000-08-18,0.3742723678537667
2000-08-21,-0.22033540990836276
2000-08-22,-0.44574016785422516
2000-08-23,0.12478617755650721
2000-08-24,-0.22039713170418726
2000-08-25,0.09295418856505609
2000-08-28,0.0810508294395043
2000-08-29,0.06262792999648488
2000-08-30,-0.11753728408964846
2000-08-31,-0.24799061978039927
2000-09-01,-0.2758638973799208
2000-09-04,0.3984945965504818
2000-09-05,0.2872663867865525
2000-09-06,-0.28298113793944873
2000-09-07,0.15791935781257774
2000-09-08,0.2211650120054337
2000-09-11,0.521997624780013
2000-09-12,0.0003784440329863915
2000-09-13,0.2394441514432208
2000-09-14,-0.43692537832526246
2000-09-15,-0.7033699047212136
2000-09-18,-0.11794523972444594
2000-09-19,-0.2936916739689003
2000-09-20,-0.27084579166499234
2000-09-21,-0.11537899754048644
2000-09-22,0.26232145079443425
2000-09-25,0.548709423241767
2000-09-26,-0.40905924884133793
2000-09-27,-0.11983696809838229
2000-09-28,-0.25814229070650435
2000-09-29,-0.42211527141013727
2000-10-02,-0.6576074446491054
2000-10-03,-0.39078636206596135
2000-10-04,1.2601119574234867
2000-10-05,0.37414453975885437
2000-10-06,0.3647744576771513
2000-10-09,-0.11885506056333638
2000-10-10,1.2005373843887135
2000-10-11,-0.44823716120940854
2000-10-12,-1.3401213218977701
2000-10-13,1.4560506411853622
2000-10-16,0.30945960701547587
2000-10-17,0.6686004800361083
2000-10-18,0.05613283162669638
2000-10-19,-0.977175835792467
2000-10-20,-0.7265297655536128
2000-10-23,-0.0842018506340591
2000-10-24,0.2585618089150709
2000-10-25,0.7535952985281277
2000-10-26,-0.8217276376046556
2000-10-27,-0.20146253465857286
2000-10-30,-1.7438769077628988
2000-10-31,0.4658041356066005
2000-11-01,0.06110468859219943
2000-11-02,0.32984881634879737
2000-11-03,1.4543041705149036
2000-11-06,0.7435943364238842
2000-11-07,-0.6227024126034436
2000-11-08,1.3311473466025414
2000-11-09,0.42433815500165917
2000-11-10,1.028206855030329
2000-11-13,0.2852757662215188
2000-11-14,1.0461279162593076
2000-11-15,-1.4934779620241172
2000-11-16,-0.5148599417066028
2000-11-17,1.092467176318324
2000-11-20,-0.7693923779617002
2000-11-21,-0.44979744717134773
2000-11-22,-1.2129771547244497
2000-11-23,0.08327554534803516
2000-11-24,-0.43530581015315456
2000-11-27,-1.0360545910432137
2000-11-28,0.05879638635744398
2000-11-29,1.2685106958409769
2000-11-30,-0.5007620051777388
2000-12-01,-1.3801605189833912
2000-12-04,0.2111969455127995
2000-12-05,0.6916285530669541
2000-12-06,-0.2271218643416747
2000-12-07,2.8203424855052655
2000-12-08,0.43303705802957854
2000-12-11,0.8668913848980567
2000-12-12,1.489492439325932
2000-12-13,1.8300384871976219
2000-12-14,-1.6425527411506922
2000-12-15,-0.5284651741274707
2000-12-18,-0.2905767926001009
2000-12-19,0.11737753948251514
2000-12-20,2.776408304650533
2000-12-21,-0.7339830116749358
2000-12-22,0.49545728244027776
2000-12-25,1.6094435293268097
2000-12-26,1.6138410260190732
2000-12-27,0.6014469878476256
2000-12-28,1.5046102249854718
2000-12-29,0.1268851520296434
2001-01-01,-2.360973806382195
2001-01-02,2.041861356914858
2001-01-03,-0.6980685641394426
2001-01-04,-1.8762696385344224
2001-01-05,-0.5941348021983308
2001-01-08,-0.2481937378071224
2001-01-09,-0.3372025324023631
2001-01-10,-0.8299355917333316
2001-01-11,0.4901065898593813
2001-01-12,-0.45000738605666174
2001-01-15,-0.5073872833633222
2001-01-16,0.23990375725700605
2001-01-17,1.0277269642562306
2001-01-18,-0.47379590845003655
2001-01-19,-0.746927671462994
2001-01-22,0.1486665235495577
2001-01-23,-0.857517801943562
2001-01-24,0.8042036587573563
2001-01-25,-0.14310710737651142
2001-01-26,-0.5689685805710359
2001-01-29,-0.008457361684283883
2001-01-30,0.05045379617875729
2001-01-31,0.4850559158880913
2001-02-01,-0.3134753336261078
2001-02-02,-0.11732311500503553
2001-02-05,0.33724259792377737
2001-02-06,0.18242238949665732
2001-02-07,-1.1518223202156088
2001-02-08,0.25361463188493716
2001-02-09,-0.9171258771826009
2001-02-12,0.4056556689896917
2001-02-13,0.626583709112001
2001-02-14,-2.46466506684915
2001-02-15,0.7602500398782261
2001-02-16,0.16107738520359613
2001-02-19,-1.0454918109030114
2001-02-20,0.9945549073552098
2001-02-21,-0.9869750881605363
2001-02-22,0.07417256686069079
2001-02-23,-0.25579759340511715
2001-02-26,-0.23440859339708636
2001-02-27,0.6475288100922465
2001-02-28,-0.47218476582094737
2001-03-01,-0.6084912203078922
2001-03-02,-1.5310771562016816
2001-03-05,-0.9635103489650306
2001-03-06,-0.1718226444213345
2001-03-07,0.2930035186701898
2001-03-08,0.4126536850068773
2001-03-09,-0.7141730698744502
2001-03-12,-0.22652462124244377
2001-03-13,1.7739355609735699
2001-03-14,0.8771578369251155
2001-03-15,-0.4007942683457644
2001-03-16,-0.6438089431834725
2001-03-19,0.011176147775755834
2001-03-20,-1.034083214787247
2001-03-21,1.2036786826980639
2001-03-22,0.7106530312076821
2001-03-23,0.8674413275210112
2001-03-26,0.12736406480819953
2001-03-27,-1.2690346503487286
2001-03-28,-1.5676482935779004
2001-03-29,-1.2212707621237557
2001-03-30,0.05691379250532301
2001-04-02,-0.7803820992670504
2001-04-03,0.2723287897889436
2001-04-04,-0.6122824984991021
2001-04-05,-0.12526140077106038
2001-04-06,0.42891747633790117
2001-04-09,-1.6944172494977798
2001-04-10,0.032577641588211984
2001-04-11,-0.04555901388223846
2001-04-12,0.6065638199353387
2001-04-13,0.23799894737440308
2001-04-16,0.10439156384112827
2001-04-17,0.510905492404513
2001-04-18,0.5363541389799392
2001-04-19,-0.016007571380891737
2001-04-20,-0.15499082100192993
2001-04-23,0.48293335855329667
2001-04-24,-0.13628187118813911
2001-04-25,-1.1581321747632087
2001-04-26,-0.5735571048662891
2001-04-27,2.0351537148819108
2001-04-30,-0.27008089149053827
2001-05-01,-0.11105917293097879
2001-05-02,-0.3647665620076166
2001-05-03,-0.7735599191036333
2001-05-04,-0.3948710831600236
2001-05-07,-1.0813336441551686
2001-05-08,0.03865002884286968
2001-05-09,0.2851829043417167
2001-05-10,0.20227757197604473
2001-05-11,0.2807462317564794
2001-05-14,0.08782655992076221
2001-05-15,-0.0871383194755464
2001-05-16,0.4649953210323541
2001-05-17,-0.17309993813254843
2001-05-18,-0.43562682009275533
2001-05-21,-0.0872346066837964
2001-05-22,-0.08182290069969317
2001-05-23,0.13664151039636782
2001-05-24,0.9875559162430833
2001-05-25,0.7624493715397727
2001-05-28,-1.2383819630964648
2001-05-29,0.3904100776113419
2001-05-30,-0.02190012875137689
2001-05-31,-0.15499952561290178
2001-06-01,-0.6656607738434925
2001-06-04,-0.40741829306981625
2001-06-05,-1.2434913786323532
2001-06-06,-0.911395792418417
2001-06-07,0.6424799808972449
2001-06-08,0.07461062684739181
2001-06-11,-0.5546273938195923
2001-06-12,0.27478326357012667
2001-06-13,0.051134820094890406
2001-06-14,0.06795671506421488
2001-06-15,0.11312312314486432
2001-06-18,0.3260752626891692
2001-06-19,0.19555786642972564
2001-06-20,-0.9595222419260097
2001-06-21,0.14498515816494031
2001-06-22,-0.3590570229060375
2001-06-25,-0.3996404472337964
2001-06-26,0.3001498665281014
2001-06-27,0.09839547525514387
2001-06-28,-0.4395901284279226
2001-06-29,0.21862523604546655
2001-07-02,-0.20497069539571922
2001-07-03,0.19472548597789718
2001-07-04,0.17093418283904988
2001-07-05,0.12028783212096424
